version,topology,query_type,index_size,timeout_ms,iter,observed_ms,timed_out,error
new,sa,SEARCH,100000,50,2,123.938,0,
new,sa,SEARCH,100000,50,3,125.018,0,
new,sa,SEARCH,100000,50,4,122.679,0,
new,sa,SEARCH,100000,50,5,121.788,0,
new,sa,SEARCH,100000,50,6,130.269,0,
new,sa,SEARCH,100000,50,7,122.630,0,
new,sa,SEARCH,100000,50,8,130.891,0,
new,sa,SEARCH,100000,50,9,130.830,0,
new,sa,SEARCH,100000,50,10,133.475,0,
new,sa,SEARCH,100000,50,11,122.676,0,
new,sa,SEARCH,100000,50,12,123.550,0,
new,sa,SEARCH,100000,50,13,122.133,0,
new,sa,SEARCH,100000,50,14,122.375,0,
new,sa,SEARCH,100000,50,15,121.023,0,
new,sa,SEARCH,100000,50,16,127.501,0,
new,sa,SEARCH,100000,50,17,121.708,0,
new,sa,SEARCH,100000,50,18,121.506,0,
new,sa,SEARCH,100000,50,19,122.768,0,
new,sa,SEARCH,100000,50,20,121.560,0,
new,sa,SEARCH,100000,50,21,121.373,0,
new,sa,SEARCH,100000,50,22,120.174,0,
new,sa,SEARCH,100000,50,23,120.450,0,
new,sa,SEARCH,100000,50,24,121.330,0,
new,sa,SEARCH,100000,50,25,127.440,0,
new,sa,SEARCH,100000,50,26,120.214,0,
new,sa,SEARCH,100000,50,27,118.306,0,
new,sa,SEARCH,100000,50,28,119.835,0,
new,sa,SEARCH,100000,50,29,121.296,0,
new,sa,SEARCH,100000,50,30,122.204,0,
new,sa,SEARCH,100000,50,31,121.847,0,
new,sa,SEARCH,100000,50,32,121.190,0,
new,sa,SEARCH,100000,50,33,119.568,0,
new,sa,SEARCH,100000,50,34,120.653,0,
new,sa,SEARCH,100000,50,35,126.876,0,
new,sa,SEARCH,100000,50,36,117.847,0,
new,sa,SEARCH,100000,50,37,115.781,0,
new,sa,SEARCH,100000,50,38,122.596,0,
new,sa,SEARCH,100000,50,39,121.659,0,
new,sa,SEARCH,100000,50,40,122.425,0,
new,sa,SEARCH,100000,50,41,120.905,0,
new,sa,SEARCH,100000,50,42,120.485,0,
new,sa,SEARCH,100000,50,43,119.292,0,
new,sa,SEARCH,100000,50,44,128.049,0,
new,sa,SEARCH,100000,50,45,120.802,0,
new,sa,SEARCH,100000,50,46,119.895,0,
new,sa,SEARCH,100000,50,47,118.116,0,
new,sa,SEARCH,100000,50,48,121.036,0,
new,sa,SEARCH,100000,50,49,120.399,0,
new,sa,SEARCH,100000,100,0,120.792,0,
new,sa,SEARCH,100000,100,1,121.204,0,
new,sa,SEARCH,100000,100,2,120.314,0,
new,sa,SEARCH,100000,100,3,119.430,0,
new,sa,SEARCH,100000,100,4,125.778,0,
new,sa,SEARCH,100000,100,5,118.234,0,
new,sa,SEARCH,100000,100,6,115.370,0,
new,sa,SEARCH,100000,100,7,117.399,0,
new,sa,SEARCH,100000,100,8,118.674,0,
new,sa,SEARCH,100000,100,9,119.755,0,
new,sa,SEARCH,100000,100,10,120.377,0,
new,sa,SEARCH,100000,100,11,119.390,0,
new,sa,SEARCH,100000,100,12,120.832,0,
new,sa,SEARCH,100000,100,13,136.811,0,
new,sa,SEARCH,100000,100,14,120.480,0,
new,sa,SEARCH,100000,100,15,119.641,0,
new,sa,SEARCH,100000,100,16,119.139,0,
new,sa,SEARCH,100000,100,17,118.703,0,
new,sa,SEARCH,100000,100,18,116.187,0,
new,sa,SEARCH,100000,100,19,118.943,0,
new,sa,SEARCH,100000,100,20,115.873,0,
new,sa,SEARCH,100000,100,21,118.084,0,
new,sa,SEARCH,100000,100,22,117.080,0,
new,sa,SEARCH,100000,100,23,124.901,0,
new,sa,SEARCH,100000,100,24,117.052,0,
new,sa,SEARCH,100000,100,25,115.653,0,
new,sa,SEARCH,100000,100,26,113.576,0,
new,sa,SEARCH,100000,100,27,114.592,0,
new,sa,SEARCH,100000,100,28,120.289,0,
new,sa,SEARCH,100000,100,29,119.482,0,
new,sa,SEARCH,100000,100,30,120.247,0,
new,sa,SEARCH,100000,100,31,119.703,0,
new,sa,SEARCH,100000,100,32,128.332,0,
new,sa,SEARCH,100000,100,33,120.938,0,
new,sa,SEARCH,100000,100,34,120.193,0,
new,sa,SEARCH,100000,100,35,119.586,0,
new,sa,SEARCH,100000,100,36,119.885,0,
new,sa,SEARCH,100000,100,37,117.520,0,
new,sa,SEARCH,100000,100,38,118.612,0,
new,sa,SEARCH,100000,100,39,116.917,0,
new,sa,SEARCH,100000,100,40,116.133,0,
new,sa,SEARCH,100000,100,41,116.299,0,
new,sa,SEARCH,100000,100,42,120.408,0,
new,sa,SEARCH,100000,100,43,113.175,0,
new,sa,SEARCH,100000,100,44,112.499,0,
new,sa,SEARCH,100000,100,45,117.307,0,
new,sa,SEARCH,100000,100,46,117.747,0,
new,sa,SEARCH,100000,100,47,114.941,0,
new,sa,SEARCH,100000,100,48,116.284,0,
new,sa,SEARCH,100000,100,49,113.723,0,
new,sa,SEARCH,100000,500,0,116.168,0,
new,sa,SEARCH,100000,500,1,123.032,0,
new,sa,SEARCH,100000,500,2,119.975,0,
new,sa,SEARCH,100000,500,3,119.670,0,
new,sa,SEARCH,100000,500,4,119.047,0,
new,sa,SEARCH,100000,500,5,118.458,0,
new,sa,SEARCH,100000,500,6,117.788,0,
new,sa,SEARCH,100000,500,7,117.597,0,
new,sa,SEARCH,100000,500,8,117.843,0,
new,sa,SEARCH,100000,500,9,115.164,0,
new,sa,SEARCH,100000,500,10,113.039,0,
new,sa,SEARCH,100000,500,11,185.380,0,
new,sa,SEARCH,100000,500,12,124.753,0,
new,sa,SEARCH,100000,500,13,116.737,0,
new,sa,SEARCH,100000,500,14,114.966,0,
new,sa,SEARCH,100000,500,15,115.585,0,
new,sa,SEARCH,100000,500,16,120.328,0,
new,sa,SEARCH,100000,500,17,114.422,0,
new,sa,SEARCH,100000,500,18,112.351,0,
new,sa,SEARCH,100000,500,19,111.394,0,
new,sa,SEARCH,100000,500,20,118.766,0,
new,sa,SEARCH,100000,500,21,112.105,0,
new,sa,SEARCH,100000,500,22,111.496,0,
new,sa,SEARCH,100000,500,23,111.859,0,
new,sa,SEARCH,100000,500,24,112.250,0,
new,sa,SEARCH,100000,500,25,112.179,0,
new,sa,SEARCH,100000,500,26,112.795,0,
new,sa,SEARCH,100000,500,27,112.333,0,
new,sa,SEARCH,100000,500,28,113.091,0,
new,sa,SEARCH,100000,500,29,113.388,0,
new,sa,SEARCH,100000,500,30,119.922,0,
new,sa,SEARCH,100000,500,31,113.535,0,
new,sa,SEARCH,100000,500,32,113.153,0,
new,sa,SEARCH,100000,500,33,112.537,0,
new,sa,SEARCH,100000,500,34,110.660,0,
new,sa,SEARCH,100000,500,35,109.988,0,
new,sa,SEARCH,100000,500,36,110.938,0,
new,sa,SEARCH,100000,500,37,111.730,0,
new,sa,SEARCH,100000,500,38,112.258,0,
new,sa,SEARCH,100000,500,39,120.786,0,
new,sa,SEARCH,100000,500,40,113.108,0,
new,sa,SEARCH,100000,500,41,112.364,0,
new,sa,SEARCH,100000,500,42,111.903,0,
new,sa,SEARCH,100000,500,43,111.939,0,
new,sa,SEARCH,100000,500,44,111.097,0,
new,sa,SEARCH,100000,500,45,111.760,0,
new,sa,SEARCH,100000,500,46,111.956,0,
new,sa,SEARCH,100000,500,47,111.448,0,
new,sa,SEARCH,100000,500,48,111.814,0,
new,sa,SEARCH,100000,500,49,117.774,0,
new,sa,SEARCH,100000,1000,0,111.807,0,
new,sa,SEARCH,100000,1000,1,110.899,0,
new,sa,SEARCH,100000,1000,2,112.029,0,
new,sa,SEARCH,100000,1000,3,110.446,0,
new,sa,SEARCH,100000,1000,4,109.738,0,
new,sa,SEARCH,100000,1000,5,108.099,0,
new,sa,SEARCH,100000,1000,6,106.757,0,
new,sa,SEARCH,100000,1000,7,107.430,0,
new,sa,SEARCH,100000,1000,8,115.979,0,
new,sa,SEARCH,100000,1000,9,110.644,0,
new,sa,SEARCH,100000,1000,10,109.628,0,
new,sa,SEARCH,100000,1000,11,110.989,0,
new,sa,SEARCH,100000,1000,12,113.597,0,
new,sa,SEARCH,100000,1000,13,116.876,0,
new,sa,SEARCH,100000,1000,14,111.579,0,
new,sa,SEARCH,100000,1000,15,110.364,0,
new,sa,SEARCH,100000,1000,16,109.165,0,
new,sa,SEARCH,100000,1000,17,111.220,0,
new,sa,SEARCH,100000,1000,18,118.210,0,
new,sa,SEARCH,100000,1000,19,114.591,0,
new,sa,SEARCH,100000,1000,20,113.969,0,
new,sa,SEARCH,100000,1000,21,113.902,0,
new,sa,SEARCH,100000,1000,22,114.129,0,
new,sa,SEARCH,100000,1000,23,113.025,0,
new,sa,SEARCH,100000,1000,24,112.550,0,
new,sa,SEARCH,100000,1000,25,112.246,0,
new,sa,SEARCH,100000,1000,26,111.273,0,
new,sa,SEARCH,100000,1000,27,120.066,0,
new,sa,SEARCH,100000,1000,28,113.209,0,
new,sa,SEARCH,100000,1000,29,114.450,0,
new,sa,SEARCH,100000,1000,30,113.609,0,
new,sa,SEARCH,100000,1000,31,113.832,0,
new,sa,SEARCH,100000,1000,32,113.432,0,
new,sa,SEARCH,100000,1000,33,112.505,0,
new,sa,SEARCH,100000,1000,34,111.638,0,
new,sa,SEARCH,100000,1000,35,111.894,0,
new,sa,SEARCH,100000,1000,36,117.427,0,
new,sa,SEARCH,100000,1000,37,125.514,0,
new,sa,SEARCH,100000,1000,38,119.369,0,
new,sa,SEARCH,100000,1000,39,118.310,0,
new,sa,SEARCH,100000,1000,40,118.644,0,
new,sa,SEARCH,100000,1000,41,118.632,0,
new,sa,SEARCH,100000,1000,42,119.323,0,
new,sa,SEARCH,100000,1000,43,119.209,0,
new,sa,SEARCH,100000,1000,44,117.735,0,
new,sa,SEARCH,100000,1000,45,115.204,0,
new,sa,SEARCH,100000,1000,46,126.056,0,
new,sa,SEARCH,100000,1000,47,119.630,0,
new,sa,SEARCH,100000,1000,48,118.913,0,
new,sa,SEARCH,100000,1000,49,118.725,0,
new,sa,SEARCH,100000,2000,0,118.967,0,
new,sa,SEARCH,100000,2000,1,116.467,0,
new,sa,SEARCH,100000,2000,2,118.470,0,
new,sa,SEARCH,100000,2000,3,118.949,0,
new,sa,SEARCH,100000,2000,4,118.542,0,
new,sa,SEARCH,100000,2000,5,116.463,0,
new,sa,SEARCH,100000,2000,6,124.719,0,
new,sa,SEARCH,100000,2000,7,118.280,0,
new,sa,SEARCH,100000,2000,8,115.789,0,
new,sa,SEARCH,100000,2000,9,114.897,0,
new,sa,SEARCH,100000,2000,10,114.306,0,
new,sa,SEARCH,100000,2000,11,119.325,0,
new,sa,SEARCH,100000,2000,12,119.320,0,
new,sa,SEARCH,100000,2000,13,118.857,0,
new,sa,SEARCH,100000,2000,14,118.872,0,
new,sa,SEARCH,100000,2000,15,126.859,0,
new,sa,SEARCH,100000,2000,16,119.184,0,
new,sa,SEARCH,100000,2000,17,119.287,0,
new,sa,SEARCH,100000,2000,18,118.810,0,
new,sa,SEARCH,100000,2000,19,117.009,0,
new,sa,SEARCH,100000,2000,20,118.373,0,
new,sa,SEARCH,100000,2000,21,118.189,0,
new,sa,SEARCH,100000,2000,22,116.331,0,
new,sa,SEARCH,100000,2000,23,117.378,0,
new,sa,SEARCH,100000,2000,24,116.971,0,
new,sa,SEARCH,100000,2000,25,121.438,0,
new,sa,SEARCH,100000,2000,26,113.526,0,
new,sa,SEARCH,100000,2000,27,112.178,0,
new,sa,SEARCH,100000,2000,28,117.604,0,
new,sa,SEARCH,100000,2000,29,117.923,0,
new,sa,SEARCH,100000,2000,30,118.346,0,
new,sa,SEARCH,100000,2000,31,116.090,0,
new,sa,SEARCH,100000,2000,32,118.387,0,
new,sa,SEARCH,100000,2000,33,118.159,0,
new,sa,SEARCH,100000,2000,34,124.989,0,
new,sa,SEARCH,100000,2000,35,119.262,0,
new,sa,SEARCH,100000,2000,36,117.152,0,
new,sa,SEARCH,100000,2000,37,117.221,0,
new,sa,SEARCH,100000,2000,38,116.560,0,
new,sa,SEARCH,100000,2000,39,117.055,0,
new,sa,SEARCH,100000,2000,40,120.420,0,
new,sa,SEARCH,100000,2000,41,121.425,0,
new,sa,SEARCH,100000,2000,42,118.767,0,
new,sa,SEARCH,100000,2000,43,115.685,0,
new,sa,SEARCH,100000,2000,44,119.880,0,
new,sa,SEARCH,100000,2000,45,116.316,0,
new,sa,SEARCH,100000,2000,46,115.166,0,
new,sa,SEARCH,100000,2000,47,117.723,0,
new,sa,SEARCH,100000,2000,48,117.695,0,
new,sa,SEARCH,100000,2000,49,116.093,0,
new,sa,AGGREGATE,100000,50,0,149.358,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,1,173.758,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,2,176.763,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,3,178.293,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,4,166.544,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,5,165.845,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,6,163.754,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,7,155.847,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,8,152.630,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,9,157.773,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,10,160.874,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,11,164.044,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,12,159.785,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,13,156.954,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,14,158.554,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,15,159.765,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,16,161.788,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,17,159.606,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,18,159.986,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,19,149.910,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,20,155.016,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,21,159.733,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,22,170.283,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,23,159.249,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,24,156.841,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,25,155.807,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,26,154.394,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,27,157.461,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,28,160.783,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,29,158.950,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,30,158.863,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,31,159.243,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,32,152.303,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,33,147.000,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,34,156.384,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,35,163.746,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,36,160.190,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,37,159.376,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,38,160.901,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,39,150.920,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,40,147.662,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,41,147.327,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,42,143.139,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,43,140.205,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,44,142.867,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,45,139.130,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,46,139.956,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,47,138.132,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,48,139.846,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,50,49,139.796,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,0,135.934,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,1,135.906,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,2,138.253,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,3,134.851,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,4,134.933,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,5,138.967,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,6,136.897,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,7,133.764,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,8,143.774,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,9,173.770,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,10,165.814,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,11,157.559,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,12,151.784,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,13,157.872,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,14,161.108,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,15,156.363,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,16,161.559,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,17,157.718,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,18,162.567,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,19,162.948,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,20,163.510,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,21,165.420,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,22,168.474,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,23,159.883,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,24,156.809,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,25,158.816,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,26,164.152,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,27,159.431,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,28,156.842,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,29,154.742,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,30,160.696,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,31,155.184,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,32,159.072,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,33,157.599,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,34,160.862,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,35,163.492,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,36,173.337,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,37,167.479,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,38,170.768,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,39,165.559,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,40,176.713,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,41,166.753,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,42,169.681,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,43,166.429,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,44,168.375,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,45,171.781,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,46,171.992,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,47,170.140,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,48,170.531,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,100,49,171.567,1,SEARCH_TIMEOUT Timeout limit was reached
new,sa,AGGREGATE,100000,500,0,692.277,0,
new,sa,AGGREGATE,100000,500,1,669.249,0,
new,sa,AGGREGATE,100000,500,2,671.131,0,
new,sa,AGGREGATE,100000,500,3,666.354,0,
new,sa,AGGREGATE,100000,500,4,661.780,0,
new,sa,AGGREGATE,100000,500,5,673.728,0,
new,sa,AGGREGATE,100000,500,6,674.492,0,
new,sa,AGGREGATE,100000,500,7,681.619,0,
new,sa,AGGREGATE,100000,500,8,673.813,0,
new,sa,AGGREGATE,100000,500,9,671.118,0,
new,sa,AGGREGATE,100000,500,10,672.848,0,
new,sa,AGGREGATE,100000,500,11,664.459,0,
new,sa,AGGREGATE,100000,500,12,664.735,0,
new,sa,AGGREGATE,100000,500,13,670.201,0,
new,sa,AGGREGATE,100000,500,14,659.771,0,
new,sa,AGGREGATE,100000,500,15,668.266,0,
new,sa,AGGREGATE,100000,500,16,665.094,0,
new,sa,AGGREGATE,100000,500,17,656.587,0,
new,sa,AGGREGATE,100000,500,18,651.301,0,
new,sa,AGGREGATE,100000,500,19,651.259,0,
new,sa,AGGREGATE,100000,500,20,674.944,0,
new,sa,AGGREGATE,100000,500,21,656.512,0,
new,sa,AGGREGATE,100000,500,22,660.222,0,
new,sa,AGGREGATE,100000,500,23,664.971,0,
new,sa,AGGREGATE,100000,500,24,654.599,0,
new,sa,AGGREGATE,100000,500,25,655.660,0,
new,sa,AGGREGATE,100000,500,26,645.223,0,
new,sa,AGGREGATE,100000,500,27,642.752,0,
new,sa,AGGREGATE,100000,500,28,643.160,0,
new,sa,AGGREGATE,100000,500,29,646.029,0,
new,sa,AGGREGATE,100000,500,30,646.069,0,
new,sa,AGGREGATE,100000,500,31,638.001,0,
new,sa,AGGREGATE,100000,500,32,641.237,0,
new,sa,AGGREGATE,100000,500,33,642.623,0,
new,sa,AGGREGATE,100000,500,34,637.234,0,
new,sa,AGGREGATE,100000,500,35,651.538,0,
new,sa,AGGREGATE,100000,500,36,643.080,0,
new,sa,AGGREGATE,100000,500,37,645.189,0,
new,sa,AGGREGATE,100000,500,38,646.723,0,
new,sa,AGGREGATE,100000,500,39,645.282,0,
new,sa,AGGREGATE,100000,500,40,664.090,0,
new,sa,AGGREGATE,100000,500,41,651.005,0,
new,sa,AGGREGATE,100000,500,42,651.303,0,
new,sa,AGGREGATE,100000,500,43,641.929,0,
new,sa,AGGREGATE,100000,500,44,643.503,0,
new,sa,AGGREGATE,100000,500,45,655.906,0,
new,sa,AGGREGATE,100000,500,46,647.422,0,
new,sa,AGGREGATE,100000,500,47,648.412,0,
new,sa,AGGREGATE,100000,500,48,645.914,0,
new,sa,AGGREGATE,100000,500,49,636.911,0,
new,sa,AGGREGATE,100000,1000,0,660.973,0,
new,sa,AGGREGATE,100000,1000,1,644.544,0,
new,sa,AGGREGATE,100000,1000,2,658.204,0,
new,sa,AGGREGATE,100000,1000,3,650.360,0,
new,sa,AGGREGATE,100000,1000,4,645.294,0,
new,sa,AGGREGATE,100000,1000,5,651.484,0,
new,sa,AGGREGATE,100000,1000,6,648.881,0,
new,sa,AGGREGATE,100000,1000,7,639.743,0,
new,sa,AGGREGATE,100000,1000,8,645.766,0,
new,sa,AGGREGATE,100000,1000,9,644.976,0,
new,sa,AGGREGATE,100000,1000,10,657.909,0,
new,sa,AGGREGATE,100000,1000,11,641.897,0,
new,sa,AGGREGATE,100000,1000,12,654.543,0,
new,sa,AGGREGATE,100000,1000,13,638.093,0,
new,sa,AGGREGATE,100000,1000,14,645.533,0,
new,sa,AGGREGATE,100000,1000,15,664.144,0,
new,sa,AGGREGATE,100000,1000,16,641.381,0,
new,sa,AGGREGATE,100000,1000,17,645.547,0,
new,sa,AGGREGATE,100000,1000,18,653.525,0,
new,sa,AGGREGATE,100000,1000,19,658.624,0,
new,sa,AGGREGATE,100000,1000,20,654.340,0,
new,sa,AGGREGATE,100000,1000,21,651.819,0,
new,sa,AGGREGATE,100000,1000,22,649.716,0,
new,sa,AGGREGATE,100000,1000,23,710.261,0,
new,sa,AGGREGATE,100000,1000,24,650.751,0,
new,sa,AGGREGATE,100000,1000,25,646.586,0,
new,sa,AGGREGATE,100000,1000,26,646.106,0,
new,sa,AGGREGATE,100000,1000,27,649.945,0,
new,sa,AGGREGATE,100000,1000,28,644.561,0,
new,sa,AGGREGATE,100000,1000,29,644.239,0,
new,sa,AGGREGATE,100000,1000,30,680.207,0,
new,sa,AGGREGATE,100000,1000,31,660.948,0,
new,sa,AGGREGATE,100000,1000,32,654.573,0,
new,sa,AGGREGATE,100000,1000,33,653.729,0,
new,sa,AGGREGATE,100000,1000,34,660.328,0,
new,sa,AGGREGATE,100000,1000,35,647.875,0,
new,sa,AGGREGATE,100000,1000,36,650.584,0,
new,sa,AGGREGATE,100000,1000,37,646.978,0,
new,sa,AGGREGATE,100000,1000,38,642.727,0,
new,sa,AGGREGATE,100000,1000,39,647.784,0,
new,sa,AGGREGATE,100000,1000,40,647.417,0,
new,sa,AGGREGATE,100000,1000,41,638.310,0,
new,sa,AGGREGATE,100000,1000,42,649.998,0,
new,sa,AGGREGATE,100000,1000,43,648.620,0,
new,sa,AGGREGATE,100000,1000,44,661.004,0,
new,sa,AGGREGATE,100000,1000,45,656.492,0,
new,sa,AGGREGATE,100000,1000,46,656.313,0,
new,sa,AGGREGATE,100000,1000,47,665.047,0,
new,sa,AGGREGATE,100000,1000,48,648.655,0,
new,sa,AGGREGATE,100000,1000,49,668.962,0,
