207A;<super>;002B # SUPERSCRIPT PLUS SIGN => PLUS SIGN
207B;<super>;2212 # SUPERSCRIPT MINUS => MINUS SIGN
207C;<super>;003D # SUPERSCRIPT EQUALS SIGN => EQUALS SIGN
207D;<super>;0028 # SUPERSCRIPT LEFT PARENTHESIS => LEFT PARENTHESIS
207E;<super>;0029 # SUPERSCRIPT RIGHT PARENTHESIS => RIGHT PARENTHESIS
207F;<super>;006E # SUPERSCRIPT LATIN SMALL LETTER N => LATIN SMALL LETTER N
2080;<sub>;0030 # SUBSCRIPT ZERO => DIGIT ZERO
2081;<sub>;0031 # SUBSCRIPT ONE => DIGIT ONE
2082;<sub>;0032 # SUBSCRIPT TWO => DIGIT TWO
2083;<sub>;0033 # SUBSCRIPT THREE => DIGIT THREE
2084;<sub>;0034 # SUBSCRIPT FOUR => DIGIT FOUR
2085;<sub>;0035 # SUBSCRIPT FIVE => DIGIT FIVE
2086;<sub>;0036 # SUBSCRIPT SIX => DIGIT SIX
2087;<sub>;0037 # SUBSCRIPT SEVEN => DIGIT SEVEN
2088;<sub>;0038 # SUBSCRIPT EIGHT => DIGIT EIGHT
2089;<sub>;0039 # SUBSCRIPT NINE => DIGIT NINE
208A;<sub>;002B # SUBSCRIPT PLUS SIGN => PLUS SIGN
208B;<sub>;2212 # SUBSCRIPT MINUS => MINUS SIGN
208C;<sub>;003D # SUBSCRIPT EQUALS SIGN => EQUALS SIGN
208D;<sub>;0028 # SUBSCRIPT LEFT PARENTHESIS => LEFT PARENTHESIS
208E;<sub>;0029 # SUBSCRIPT RIGHT PARENTHESIS => RIGHT PARENTHESIS
2090;<sub>;0061 # LATIN SUBSCRIPT SMALL LETTER A => LATIN SMALL LETTER A
2091;<sub>;0065 # LATIN SUBSCRIPT SMALL LETTER E => LATIN SMALL LETTER E
2092;<sub>;006F # LATIN SUBSCRIPT SMALL LETTER O => LATIN SMALL LETTER O
2093;<sub>;0078 # LATIN SUBSCRIPT SMALL LETTER X => LATIN SMALL LETTER X
2094;<sub>;0259 # LATIN SUBSCRIPT SMALL LETTER SCHWA => LATIN SMALL LETTER SCHWA
2095;<sub>;0068 # LATIN SUBSCRIPT SMALL LETTER H => LATIN SMALL LETTER H
2096;<sub>;006B # LATIN SUBSCRIPT SMALL LETTER K => LATIN SMALL LETTER K
2097;<sub>;006C # LATIN SUBSCRIPT SMALL LETTER L => LATIN SMALL LETTER L
2098;<sub>;006D # LATIN SUBSCRIPT SMALL LETTER M => LATIN SMALL LETTER M
2099;<sub>;006E # LATIN SUBSCRIPT SMALL LETTER N => LATIN SMALL LETTER N
209A;<sub>;0070 # LATIN SUBSCRIPT SMALL LETTER P => LATIN SMALL LETTER P
209B;<sub>;0073 # LATIN SUBSCRIPT SMALL LETTER S => LATIN SMALL LETTER S
209C;<sub>;0074 # LATIN SUBSCRIPT SMALL LETTER T => LATIN SMALL LETTER T
20A7;<sort>;0050 0074 0073 # PESETA SIGN => LATIN CAPITAL LETTER P + LATIN SMALL LETTER T + LATIN SMALL LETTER S
20A8;<compat>;0052 0073 # RUPEE SIGN => LATIN CAPITAL LETTER R + LATIN SMALL LETTER S
20D3;;20D2 # COMBINING SHORT VERTICAL LINE OVERLAY => COMBINING LONG VERTICAL LINE OVERLAY
20D8;;F8F7 # COMBINING RING OVERLAY => GENERIC MARK THROUGH
20D9;;F8F7 # COMBINING CLOCKWISE RING OVERLAY => GENERIC MARK THROUGH
20DA;;F8F7 # COMBINING ANTICLOCKWISE RING OVERLAY => GENERIC MARK THROUGH
20DD;;F8F8 # COMBINING ENCLOSING CIRCLE => GENERIC MARK AROUND
20DE;;F8F8 # COMBINING ENCLOSING SQUARE => GENERIC MARK AROUND
20DF;;F8F8 # COMBINING ENCLOSING DIAMOND => GENERIC MARK AROUND
20E0;;F8F8 # COMBINING ENCLOSING CIRCLE BACKSLASH => GENERIC MARK AROUND
20E2;;F8F8 # COMBINING ENCLOSING SCREEN => GENERIC MARK AROUND
20E3;;F8F8 # COMBINING ENCLOSING KEYCAP => GENERIC MARK AROUND
20E4;;F8F8 # COMBINING ENCLOSING UPWARD POINTING TRIANGLE => GENERIC MARK AROUND
20E5;;F8F7 # COMBINING REVERSE SOLIDUS OVERLAY => GENERIC MARK THROUGH
20EA;;F8F7 # COMBINING LEFTWARDS ARROW OVERLAY => GENERIC MARK THROUGH
20EB;;F8F7 # COMBINING LONG DOUBLE SOLIDUS OVERLAY => GENERIC MARK THROUGH
20EC;;F8F6 # COMBINING RIGHTWARDS HARPOON WITH BARB DOWNWARDS => GENERIC MARK BELOW
20ED;;F8F6 # COMBINING LEFTWARDS HARPOON WITH BARB DOWNWARDS => GENERIC MARK BELOW
20EE;;F8F6 # COMBINING LEFT ARROW BELOW => GENERIC MARK BELOW
20EF;;F8F6 # COMBINING RIGHT ARROW BELOW => GENERIC MARK BELOW
20F0;;F8F5 # COMBINING ASTERISK ABOVE => GENERIC MARK ABOVE
2100;<compat>;0061 002F 0063 # ACCOUNT OF => LATIN SMALL LETTER A + SOLIDUS + LATIN SMALL LETTER C
2101;<compat>;0061 002F 0073 # ADDRESSED TO THE SUBJECT => LATIN SMALL LETTER A + SOLIDUS + LATIN SMALL LETTER S
2102;<font>;0043 # DOUBLE-STRUCK CAPITAL C => LATIN CAPITAL LETTER C
2103;<compat>;00B0 0043 # DEGREE CELSIUS => DEGREE SIGN + LATIN CAPITAL LETTER C
2105;<compat>;0063 002F 006F # CARE OF => LATIN SMALL LETTER C + SOLIDUS + LATIN SMALL LETTER O
2106;<compat>;0063 002F 0075 # CADA UNA => LATIN SMALL LETTER C + SOLIDUS + LATIN SMALL LETTER U
2107;<compat>;0190 # EULER CONSTANT => LATIN CAPITAL LETTER OPEN E
2109;<compat>;00B0 0046 # DEGREE FAHRENHEIT => DEGREE SIGN + LATIN CAPITAL LETTER F
210A;<font>;0067 # SCRIPT SMALL G => LATIN SMALL LETTER G
210B;<font>;0048 # SCRIPT CAPITAL H => LATIN CAPITAL LETTER H
210C;<font>;0048 # BLACK-LETTER CAPITAL H => LATIN CAPITAL LETTER H
210D;<font>;0048 # DOUBLE-STRUCK CAPITAL H => LATIN CAPITAL LETTER H
210E;<font>;0068 # PLANCK CONSTANT => LATIN SMALL LETTER H
210F;<font>;0068 0335 # PLANCK CONSTANT OVER TWO PI => LATIN SMALL LETTER H + COMBINING SHORT STROKE OVERLAY
2110;<font>;0049 # SCRIPT CAPITAL I => LATIN CAPITAL LETTER I
2111;<font>;0049 # BLACK-LETTER CAPITAL I => LATIN CAPITAL LETTER I
2112;<font>;004C # SCRIPT CAPITAL L => LATIN CAPITAL LETTER L
2113;<font>;006C # SCRIPT SMALL L => LATIN SMALL LETTER L
2115;<font>;004E # DOUBLE-STRUCK CAPITAL N => LATIN CAPITAL LETTER N
2116;<compat>;004E 006F # NUMERO SIGN => LATIN CAPITAL LETTER N + LATIN SMALL LETTER O
2119;<font>;0050 # DOUBLE-STRUCK CAPITAL P => LATIN CAPITAL LETTER P
211A;<font>;0051 # DOUBLE-STRUCK CAPITAL Q => LATIN CAPITAL LETTER Q
211B;<font>;0052 # SCRIPT CAPITAL R => LATIN CAPITAL LETTER R
211C;<font>;0052 # BLACK-LETTER CAPITAL R => LATIN CAPITAL LETTER R
211D;<font>;0052 # DOUBLE-STRUCK CAPITAL R => LATIN CAPITAL LETTER R
2120;<super>;0053 004D # SERVICE MARK => LATIN CAPITAL LETTER S + LATIN CAPITAL LETTER M
2121;<compat>;0054 0045 004C # TELEPHONE SIGN => LATIN CAPITAL LETTER T + LATIN CAPITAL LETTER E + LATIN CAPITAL LETTER L
2122;<super>;0054 004D # TRADE MARK SIGN => LATIN CAPITAL LETTER T + LATIN CAPITAL LETTER M
2124;<font>;005A # DOUBLE-STRUCK CAPITAL Z => LATIN CAPITAL LETTER Z
2126;;03A9 # OHM SIGN => GREEK CAPITAL LETTER OMEGA
2128;<font>;005A # BLACK-LETTER CAPITAL Z => LATIN CAPITAL LETTER Z
212A;;004B # KELVIN SIGN => LATIN CAPITAL LETTER K
212B;;0041 030A # ANGSTROM SIGN => LATIN CAPITAL LETTER A + COMBINING RING ABOVE
212C;<font>;0042 # SCRIPT CAPITAL B => LATIN CAPITAL LETTER B
212D;<font>;0043 # BLACK-LETTER CAPITAL C => LATIN CAPITAL LETTER C
212F;<font>;0065 # SCRIPT SMALL E => LATIN SMALL LETTER E
2130;<font>;0045 # SCRIPT CAPITAL E => LATIN CAPITAL LETTER E
2131;<font>;0046 # SCRIPT CAPITAL F => LATIN CAPITAL LETTER F
2133;<font>;004D # SCRIPT CAPITAL M => LATIN CAPITAL LETTER M
2134;<font>;006F # SCRIPT SMALL O => LATIN SMALL LETTER O
2135;<compat>;05D0 # ALEF SYMBOL => HEBREW LETTER ALEF
2136;<compat>;05D1 # BET SYMBOL => HEBREW LETTER BET
2137;<compat>;05D2 # GIMEL SYMBOL => HEBREW LETTER GIMEL
2138;<compat>;05D3 # DALET SYMBOL => HEBREW LETTER DALET
2139;<font>;0069 # INFORMATION SOURCE => LATIN SMALL LETTER I
213B;<compat>;0046 0041 0058 # FACSIMILE SIGN => LATIN CAPITAL LETTER F + LATIN CAPITAL LETTER A + LATIN CAPITAL LETTER X
213C;<font>;03C0 # DOUBLE-STRUCK SMALL PI => GREEK SMALL LETTER PI
213D;<font>;03B3 # DOUBLE-STRUCK SMALL GAMMA => GREEK SMALL LETTER GAMMA
213E;<font>;0393 # DOUBLE-STRUCK CAPITAL GAMMA => GREEK CAPITAL LETTER GAMMA
213F;<font>;03A0 # DOUBLE-STRUCK CAPITAL PI => GREEK CAPITAL LETTER PI
2140;<font>;2211 # DOUBLE-STRUCK N-ARY SUMMATION => N-ARY SUMMATION
2145;<font>;0044 # DOUBLE-STRUCK ITALIC CAPITAL D => LATIN CAPITAL LETTER D
2146;<font>;0064 # DOUBLE-STRUCK ITALIC SMALL D => LATIN SMALL LETTER D
2147;<font>;0065 # DOUBLE-STRUCK ITALIC SMALL E => LATIN SMALL LETTER E
2148;<font>;0069 # DOUBLE-STRUCK ITALIC SMALL I => LATIN SMALL LETTER I
2149;<font>;006A # DOUBLE-STRUCK ITALIC SMALL J => LATIN SMALL LETTER J
214D;<sort>;0041 002F 0053 # AKTIESELSKAB => LATIN CAPITAL LETTER A + SOLIDUS + LATIN CAPITAL LETTER S
2150;<fraction>;0031 2044 0037 # VULGAR FRACTION ONE SEVENTH => DIGIT ONE + FRACTION SLASH + DIGIT SEVEN
2151;<fraction>;0031 2044 0039 # VULGAR FRACTION ONE NINTH => DIGIT ONE + FRACTION SLASH + DIGIT NINE
2152;<fraction>;0031 2044 0031 0030 # VULGAR FRACTION ONE TENTH => DIGIT ONE + FRACTION SLASH + DIGIT ONE + DIGIT ZERO
2153;<fraction>;0031 2044 0033 # VULGAR FRACTION ONE THIRD => DIGIT ONE + FRACTION SLASH + DIGIT THREE
2154;<fraction>;0032 2044 0033 # VULGAR FRACTION TWO THIRDS => DIGIT TWO + FRACTION SLASH + DIGIT THREE
2155;<fraction>;0031 2044 0035 # VULGAR FRACTION ONE FIFTH => DIGIT ONE + FRACTION SLASH + DIGIT FIVE
2156;<fraction>;0032 2044 0035 # VULGAR FRACTION TWO FIFTHS => DIGIT TWO + FRACTION SLASH + DIGIT FIVE
2157;<fraction>;0033 2044 0035 # VULGAR FRACTION THREE FIFTHS => DIGIT THREE + FRACTION SLASH + DIGIT FIVE
2158;<fraction>;0034 2044 0035 # VULGAR FRACTION FOUR FIFTHS => DIGIT FOUR + FRACTION SLASH + DIGIT FIVE
2159;<fraction>;0031 2044 0036 # VULGAR FRACTION ONE SIXTH => DIGIT ONE + FRACTION SLASH + DIGIT SIX
215A;<fraction>;0035 2044 0036 # VULGAR FRACTION FIVE SIXTHS => DIGIT FIVE + FRACTION SLASH + DIGIT SIX
215B;<fraction>;0031 2044 0038 # VULGAR FRACTION ONE EIGHTH => DIGIT ONE + FRACTION SLASH + DIGIT EIGHT
215C;<fraction>;0033 2044 0038 # VULGAR FRACTION THREE EIGHTHS => DIGIT THREE + FRACTION SLASH + DIGIT EIGHT
215D;<fraction>;0035 2044 0038 # VULGAR FRACTION FIVE EIGHTHS => DIGIT FIVE + FRACTION SLASH + DIGIT EIGHT
215E;<fraction>;0037 2044 0038 # VULGAR FRACTION SEVEN EIGHTHS => DIGIT SEVEN + FRACTION SLASH + DIGIT EIGHT
215F;<fraction>;0031 2044 # FRACTION NUMERATOR ONE => DIGIT ONE + FRACTION SLASH
2160;<compat>;0049 # ROMAN NUMERAL ONE => LATIN CAPITAL LETTER I
2161;<compat>;0049 0049 # ROMAN NUMERAL TWO => LATIN CAPITAL LETTER I + LATIN CAPITAL LETTER I
2162;<compat>;0049 0049 0049 # ROMAN NUMERAL THREE => LATIN CAPITAL LETTER I + LATIN CAPITAL LETTER I + LATIN CAPITAL LETTER I
2163;<compat>;0049 0056 # ROMAN NUMERAL FOUR => LATIN CAPITAL LETTER I + LATIN CAPITAL LETTER V
2164;<compat>;0056 # ROMAN NUMERAL FIVE => LATIN CAPITAL LETTER V
2165;<compat>;0056 0049 # ROMAN NUMERAL SIX => LATIN CAPITAL LETTER V + LATIN CAPITAL LETTER I
2166;<compat>;0056 0049 0049 # ROMAN NUMERAL SEVEN => LATIN CAPITAL LETTER V + LATIN CAPITAL LETTER I + LATIN CAPITAL LETTER I
2167;<compat>;0056 0049 0049 0049 # ROMAN NUMERAL EIGHT => LATIN CAPITAL LETTER V + LATIN CAPITAL LETTER I + LATIN CAPITAL LETTER I + LATIN CAPITAL LETTER I
2168;<compat>;0049 0058 # ROMAN NUMERAL NINE => LATIN CAPITAL LETTER I + LATIN CAPITAL LETTER X
2169;<compat>;0058 # ROMAN NUMERAL TEN => LATIN CAPITAL LETTER X
216A;<compat>;0058 0049 # ROMAN NUMERAL ELEVEN => LATIN CAPITAL LETTER X + LATIN CAPITAL LETTER I
216B;<compat>;0058 0049 0049 # ROMAN NUMERAL TWELVE => LATIN CAPITAL LETTER X + LATIN CAPITAL LETTER I + LATIN CAPITAL LETTER I
216C;<compat>;004C # ROMAN NUMERAL FIFTY => LATIN CAPITAL LETTER L
216D;<compat>;0043 # ROMAN NUMERAL ONE HUNDRED => LATIN CAPITAL LETTER C
216E;<compat>;0044 # ROMAN NUMERAL FIVE HUNDRED => LATIN CAPITAL LETTER D
216F;<compat>;004D # ROMAN NUMERAL ONE THOUSAND => LATIN CAPITAL LETTER M
2170;<compat>;0069 # SMALL ROMAN NUMERAL ONE => LATIN SMALL LETTER I
2171;<compat>;0069 0069 # SMALL ROMAN NUMERAL TWO => LATIN SMALL LETTER I + LATIN SMALL LETTER I
2172;<compat>;0069 0069 0069 # SMALL ROMAN NUMERAL THREE => LATIN SMALL LETTER I + LATIN SMALL LETTER I + LATIN SMALL LETTER I
2173;<compat>;0069 0076 # SMALL ROMAN NUMERAL FOUR => LATIN SMALL LETTER I + LATIN SMALL LETTER V
2174;<compat>;0076 # SMALL ROMAN NUMERAL FIVE => LATIN SMALL LETTER V
2175;<compat>;0076 0069 # SMALL ROMAN NUMERAL SIX => LATIN SMALL LETTER V + LATIN SMALL LETTER I
2176;<compat>;0076 0069 0069 # SMALL ROMAN NUMERAL SEVEN => LATIN SMALL LETTER V + LATIN SMALL LETTER I + LATIN SMALL LETTER I
2177;<compat>;0076 0069 0069 0069 # SMALL ROMAN NUMERAL EIGHT => LATIN SMALL LETTER V + LATIN SMALL LETTER I + LATIN SMALL LETTER I + LATIN SMALL LETTER I
2178;<compat>;0069 0078 # SMALL ROMAN NUMERAL NINE => LATIN SMALL LETTER I + LATIN SMALL LETTER X
2179;<compat>;0078 # SMALL ROMAN NUMERAL TEN => LATIN SMALL LETTER X
217A;<compat>;0078 0069 # SMALL ROMAN NUMERAL ELEVEN => LATIN SMALL LETTER X + LATIN SMALL LETTER I
217B;<compat>;0078 0069 0069 # SMALL ROMAN NUMERAL TWELVE => LATIN SMALL LETTER X + LATIN SMALL LETTER I + LATIN SMALL LETTER I
217C;<compat>;006C # SMALL ROMAN NUMERAL FIFTY => LATIN SMALL LETTER L
217D;<compat>;0063 # SMALL ROMAN NUMERAL ONE HUNDRED => LATIN SMALL LETTER C
217E;<compat>;0064 # SMALL ROMAN NUMERAL FIVE HUNDRED => LATIN SMALL LETTER D
217F;<compat>;006D # SMALL ROMAN NUMERAL ONE THOUSAND => LATIN SMALL LETTER M
2189;<fraction>;0030 2044 0033 # VULGAR FRACTION ZERO THIRDS => DIGIT ZERO + FRACTION SLASH + DIGIT THREE
219A;;2190 0338 # LEFTWARDS ARROW WITH STROKE => LEFTWARDS ARROW + COMBINING LONG SOLIDUS OVERLAY
219B;;2192 0338 # RIGHTWARDS ARROW WITH STROKE => RIGHTWARDS ARROW + COMBINING LONG SOLIDUS OVERLAY
21AE;;2194 0338 # LEFT RIGHT ARROW WITH STROKE => LEFT RIGHT ARROW + COMBINING LONG SOLIDUS OVERLAY
21CD;;21D0 0338 # LEFTWARDS DOUBLE ARROW WITH STROKE => LEFTWARDS DOUBLE ARROW + COMBINING LONG SOLIDUS OVERLAY
21CE;;21D4 0338 # LEFT RIGHT DOUBLE ARROW WITH STROKE => LEFT RIGHT DOUBLE ARROW + COMBINING LONG SOLIDUS OVERLAY
21CF;;21D2 0338 # RIGHTWARDS DOUBLE ARROW WITH STROKE => RIGHTWARDS DOUBLE ARROW + COMBINING LONG SOLIDUS OVERLAY
2204;;2203 0338 # THERE DOES NOT EXIST => THERE EXISTS + COMBINING LONG SOLIDUS OVERLAY
2209;;2208 0338 # NOT AN ELEMENT OF => ELEMENT OF + COMBINING LONG SOLIDUS OVERLAY
220C;;220B 0338 # DOES NOT CONTAIN AS MEMBER => CONTAINS AS MEMBER + COMBINING LONG SOLIDUS OVERLAY
2224;;2223 0338 # DOES NOT DIVIDE => DIVIDES + COMBINING LONG SOLIDUS OVERLAY
2226;;2225 0338 # NOT PARALLEL TO => PARALLEL TO + COMBINING LONG SOLIDUS OVERLAY
222C;<compat>;222B 222B # DOUBLE INTEGRAL => INTEGRAL + INTEGRAL
222D;<compat>;222B 222B 222B # TRIPLE INTEGRAL => INTEGRAL + INTEGRAL + INTEGRAL
222F;<compat>;222E 222E # SURFACE INTEGRAL => CONTOUR INTEGRAL + CONTOUR INTEGRAL
2230;<compat>;222E 222E 222E # VOLUME INTEGRAL => CONTOUR INTEGRAL + CONTOUR INTEGRAL + CONTOUR INTEGRAL
2241;;223C 0338 # NOT TILDE => TILDE OPERATOR + COMBINING LONG SOLIDUS OVERLAY
2244;;2243 0338 # NOT ASYMPTOTICALLY EQUAL TO => ASYMPTOTICALLY EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
2247;;2245 0338 # NEITHER APPROXIMATELY NOR ACTUALLY EQUAL TO => APPROXIMATELY EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
2249;;2248 0338 # NOT ALMOST EQUAL TO => ALMOST EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
2260;;003D 0338 # NOT EQUAL TO => EQUALS SIGN + COMBINING LONG SOLIDUS OVERLAY
2262;;2261 0338 # NOT IDENTICAL TO => IDENTICAL TO + COMBINING LONG SOLIDUS OVERLAY
226D;;224D 0338 # NOT EQUIVALENT TO => EQUIVALENT TO + COMBINING LONG SOLIDUS OVERLAY
226E;;003C 0338 # NOT LESS-THAN => LESS-THAN SIGN + COMBINING LONG SOLIDUS OVERLAY
226F;;003E 0338 # NOT GREATER-THAN => GREATER-THAN SIGN + COMBINING LONG SOLIDUS OVERLAY
2270;;2264 0338 # NEITHER LESS-THAN NOR EQUAL TO => LESS-THAN OR EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
2271;;2265 0338 # NEITHER GREATER-THAN NOR EQUAL TO => GREATER-THAN OR EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
2274;;2272 0338 # NEITHER LESS-THAN NOR EQUIVALENT TO => LESS-THAN OR EQUIVALENT TO + COMBINING LONG SOLIDUS OVERLAY
2275;;2273 0338 # NEITHER GREATER-THAN NOR EQUIVALENT TO => GREATER-THAN OR EQUIVALENT TO + COMBINING LONG SOLIDUS OVERLAY
2278;;2276 0338 # NEITHER LESS-THAN NOR GREATER-THAN => LESS-THAN OR GREATER-THAN + COMBINING LONG SOLIDUS OVERLAY
2279;;2277 0338 # NEITHER GREATER-THAN NOR LESS-THAN => GREATER-THAN OR LESS-THAN + COMBINING LONG SOLIDUS OVERLAY
2280;;227A 0338 # DOES NOT PRECEDE => PRECEDES + COMBINING LONG SOLIDUS OVERLAY
2281;;227B 0338 # DOES NOT SUCCEED => SUCCEEDS + COMBINING LONG SOLIDUS OVERLAY
2284;;2282 0338 # NOT A SUBSET OF => SUBSET OF + COMBINING LONG SOLIDUS OVERLAY
2285;;2283 0338 # NOT A SUPERSET OF => SUPERSET OF + COMBINING LONG SOLIDUS OVERLAY
2288;;2286 0338 # NEITHER A SUBSET OF NOR EQUAL TO => SUBSET OF OR EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
2289;;2287 0338 # NEITHER A SUPERSET OF NOR EQUAL TO => SUPERSET OF OR EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
22AC;;22A2 0338 # DOES NOT PROVE => RIGHT TACK + COMBINING LONG SOLIDUS OVERLAY
22AD;;22A8 0338 # NOT TRUE => TRUE + COMBINING LONG SOLIDUS OVERLAY
22AE;;22A9 0338 # DOES NOT FORCE => FORCES + COMBINING LONG SOLIDUS OVERLAY
22AF;;22AB 0338 # NEGATED DOUBLE VERTICAL BAR DOUBLE RIGHT TURNSTILE => DOUBLE VERTICAL BAR DOUBLE RIGHT TURNSTILE + COMBINING LONG SOLIDUS OVERLAY
22E0;;227C 0338 # DOES NOT PRECEDE OR EQUAL => PRECEDES OR EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
22E1;;227D 0338 # DOES NOT SUCCEED OR EQUAL => SUCCEEDS OR EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
22E2;;2291 0338 # NOT SQUARE IMAGE OF OR EQUAL TO => SQUARE IMAGE OF OR EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
22E3;;2292 0338 # NOT SQUARE ORIGINAL OF OR EQUAL TO => SQUARE ORIGINAL OF OR EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
22EA;;22B2 0338 # NOT NORMAL SUBGROUP OF => NORMAL SUBGROUP OF + COMBINING LONG SOLIDUS OVERLAY
22EB;;22B3 0338 # DOES NOT CONTAIN AS NORMAL SUBGROUP => CONTAINS AS NORMAL SUBGROUP + COMBINING LONG SOLIDUS OVERLAY
22EC;;22B4 0338 # NOT NORMAL SUBGROUP OF OR EQUAL TO => NORMAL SUBGROUP OF OR EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
22ED;;22B5 0338 # DOES NOT CONTAIN AS NORMAL SUBGROUP OR EQUAL => CONTAINS AS NORMAL SUBGROUP OR EQUAL TO + COMBINING LONG SOLIDUS OVERLAY
2329;;3008 # LEFT-POINTING ANGLE BRACKET => LEFT ANGLE BRACKET
232A;;3009 # RIGHT-POINTING ANGLE BRACKET => RIGHT ANGLE BRACKET
2460;<circle>;0031 # CIRCLED DIGIT ONE => DIGIT ONE
2461;<circle>;0032 # CIRCLED DIGIT TWO => DIGIT TWO
2462;<circle>;0033 # CIRCLED DIGIT THREE => DIGIT THREE
2463;<circle>;0034 # CIRCLED DIGIT FOUR => DIGIT FOUR
2464;<circle>;0035 # CIRCLED DIGIT FIVE => DIGIT FIVE
2465;<circle>;0036 # CIRCLED DIGIT SIX => DIGIT SIX
2466;<circle>;0037 # CIRCLED DIGIT SEVEN => DIGIT SEVEN
2467;<circle>;0038 # CIRCLED DIGIT EIGHT => DIGIT EIGHT
2468;<circle>;0039 # CIRCLED DIGIT NINE => DIGIT NINE
2469;<circle>;0031 0030 # CIRCLED NUMBER TEN => DIGIT ONE + DIGIT ZERO
246A;<circle>;0031 0031 # CIRCLED NUMBER ELEVEN => DIGIT ONE + DIGIT ONE
246B;<circle>;0031 0032 # CIRCLED NUMBER TWELVE => DIGIT ONE + DIGIT TWO
246C;<circle>;0031 0033 # CIRCLED NUMBER THIRTEEN => DIGIT ONE + DIGIT THREE
246D;<circle>;0031 0034 # CIRCLED NUMBER FOURTEEN => DIGIT ONE + DIGIT FOUR
246E;<circle>;0031 0035 # CIRCLED NUMBER FIFTEEN => DIGIT ONE + DIGIT FIVE
246F;<circle>;0031 0036 # CIRCLED NUMBER SIXTEEN => DIGIT ONE + DIGIT SIX
2470;<circle>;0031 0037 # CIRCLED NUMBER SEVENTEEN => DIGIT ONE + DIGIT SEVEN
2471;<circle>;0031 0038 # CIRCLED NUMBER EIGHTEEN => DIGIT ONE + DIGIT EIGHT
2472;<circle>;0031 0039 # CIRCLED NUMBER NINETEEN => DIGIT ONE + DIGIT NINE
2473;<circle>;0032 0030 # CIRCLED NUMBER TWENTY => DIGIT TWO + DIGIT ZERO
2474;<compat>;0028 0031 0029 # PARENTHESIZED DIGIT ONE => LEFT PARENTHESIS + DIGIT ONE + RIGHT PARENTHESIS
2475;<compat>;0028 0032 0029 # PARENTHESIZED DIGIT TWO => LEFT PARENTHESIS + DIGIT TWO + RIGHT PARENTHESIS
2476;<compat>;0028 0033 0029 # PARENTHESIZED DIGIT THREE => LEFT PARENTHESIS + DIGIT THREE + RIGHT PARENTHESIS
2477;<compat>;0028 0034 0029 # PARENTHESIZED DIGIT FOUR => LEFT PARENTHESIS + DIGIT FOUR + RIGHT PARENTHESIS
2478;<compat>;0028 0035 0029 # PARENTHESIZED DIGIT FIVE => LEFT PARENTHESIS + DIGIT FIVE + RIGHT PARENTHESIS
2479;<compat>;0028 0036 0029 # PARENTHESIZED DIGIT SIX => LEFT PARENTHESIS + DIGIT SIX + RIGHT PARENTHESIS
247A;<compat>;0028 0037 0029 # PARENTHESIZED DIGIT SEVEN => LEFT PARENTHESIS + DIGIT SEVEN + RIGHT PARENTHESIS
247B;<compat>;0028 0038 0029 # PARENTHESIZED DIGIT EIGHT => LEFT PARENTHESIS + DIGIT EIGHT + RIGHT PARENTHESIS
247C;<compat>;0028 0039 0029 # PARENTHESIZED DIGIT NINE => LEFT PARENTHESIS + DIGIT NINE + RIGHT PARENTHESIS
247D;<compat>;0028 0031 0030 0029 # PARENTHESIZED NUMBER TEN => LEFT PARENTHESIS + DIGIT ONE + DIGIT ZERO + RIGHT PARENTHESIS
247E;<compat>;0028 0031 0031 0029 # PARENTHESIZED NUMBER ELEVEN => LEFT PARENTHESIS + DIGIT ONE + DIGIT ONE + RIGHT PARENTHESIS
247F;<compat>;0028 0031 0032 0029 # PARENTHESIZED NUMBER TWELVE => LEFT PARENTHESIS + DIGIT ONE + DIGIT TWO + RIGHT PARENTHESIS
2480;<compat>;0028 0031 0033 0029 # PARENTHESIZED NUMBER THIRTEEN => LEFT PARENTHESIS + DIGIT ONE + DIGIT THREE + RIGHT PARENTHESIS
2481;<compat>;0028 0031 0034 0029 # PARENTHESIZED NUMBER FOURTEEN => LEFT PARENTHESIS + DIGIT ONE + DIGIT FOUR + RIGHT PARENTHESIS
2482;<compat>;0028 0031 0035 0029 # PARENTHESIZED NUMBER FIFTEEN => LEFT PARENTHESIS + DIGIT ONE + DIGIT FIVE + RIGHT PARENTHESIS
2483;<compat>;0028 0031 0036 0029 # PARENTHESIZED NUMBER SIXTEEN => LEFT PARENTHESIS + DIGIT ONE + DIGIT SIX + RIGHT PARENTHESIS
2484;<compat>;0028 0031 0037 0029 # PARENTHESIZED NUMBER SEVENTEEN => LEFT PARENTHESIS + DIGIT ONE + DIGIT SEVEN + RIGHT PARENTHESIS
